entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,month,partial_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-01,False,413,413,0,0,0,0,0,2,20,20,20,0,141,272,0,0.34140435835351089588377723970944309927360774818401937046004842615012106537530266,1.9666666666666666666666666666666666666666666666666666666666666666666666666666689,-1.0200367647058823529411764705882352941176470588235294117647058823529411764705861,-0.00036319612590799031476997578692493946731234866828087167070217917675544794188834334,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.99945936204721571454316092989727878897098576320057668048296990448729500810957253,AVAILABLE,277.30000000000000000000000000000000000000000000000000000000000000000000000000031,-277.44999999999999999999999999999999999999999999999999999999999999999999999999941,42.949999999999999999999999999999999999999999999999999999999999999999999999999985,21,0,1,0,0,2026-01,-0.00036319612590799031476997578692493946731234866828087167070217917675544794188834334,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-02,False,697,697,0,0,0,0,0,11,19,19,19,0,239,458,0,0.34289813486370157819225251076040172166427546628407460545193687230989956958393113,1.9666666666666666666666666666666666666666666666666666666666666666666666666666693,-1.0318777292576419213973799126637554585152838427947598253275109170305676855895170,-0.0036824485891917742706838833094213295074127211860353897656623625059780009564799597,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.99456905064183946960078995627027789533079418817886866977006629990125546621526702,AVAILABLE,470.03333333333333333333333333333333333333333333333333333333333333333333333333397,-472.59999999999999999999999999999999999999999999999999999999999999999999999999877,53.399999999999999999999999999999999999999999999999999999999999999999999999999975,18,0,1,0,0,2026-02,-0.0036824485891917742706838833094213295074127211860353897656623625059780009564799597,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-03,False,417,417,0,0,0,0,0,5,22,22,22,0,152,265,0,0.36450839328537170263788968824940047961630695443645083932853717026378896882494005,1.9495614035087719298245614035087719298245614035087719298245614035087719298245637,-1.0276100628930817610062893081761006289308176100628930817610062893081761006289286,0.057593924860111910471622701838529176658673061550759392486011191047162270183853026,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0881938919150498806536507742211885672317767305220637737927657751392374074300789,AVAILABLE,296.33333333333333333333333333333333333333333333333333333333333333333333333333368,-272.31666666666666666666666666666666666666666666666666666666666666666666666666608,43.066666666666666666666666666666666666666666666666666666666666666666666666666649,15,1,0,0,0,2026-03,0.057593924860111910471622701838529176658673061550759392486011191047162270183853026,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-04,False,337,337,0,0,0,0,0,0,21,21,21,0,127,210,0,0.37685459940652818991097922848664688427299703264094955489614243323442136498516320,1.9556430446194225721784776902887139107611548556430446194225721784776902887139128,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333314,0.093076162215628090999010880316518298714144411473788328387734915924826904055390944,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.1445468509984639016897081413210445468509984639016897081413210445468509984639051,AVAILABLE,248.36666666666666666666666666666666666666666666666666666666666666666666666666693,-216.99999999999999999999999999999999999999999999999999999999999999999999999999959,32.499999999999999999999999999999999999999999999999999999999999999999999999999980,13,1,0,0,0,2026-04,0.093076162215628090999010880316518298714144411473788328387734915924826904055390944,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-05,False,143,143,0,0,0,0,0,1,18,18,20,2,52,91,0,0.36363636363636363636363636363636363636363636363636363636363636363636363636363636,1.9519230769230769230769230769230769230769230769230769230769230769230769230769233,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333330,0.052214452214452214452214452214452214452214452214452214452214452214452214452214493,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0794044665012406947890818858560794044665012406947890818858560794044665012406952,AVAILABLE,101.50000000000000000000000000000000000000000000000000000000000000000000000000001,-94.033333333333333333333333333333333333333333333333333333333333333333333333333306,20.133333333333333333333333333333333333333333333333333333333333333333333333333331,16,1,0,0,0,2026-05,0.052214452214452214452214452214452214452214452214452214452214452214452214452214493,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-06,False,346,346,0,0,0,0,0,12,21,21,21,0,132,214,0,0.38150289017341040462427745664739884393063583815028901734104046242774566473988439,1.9273989898989898989898989898989898989898989898989898989898989898989898989899011,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333314,0.096194605009633911368015414258188824662813102119460500963391136801541425818882714,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.1505125113053964425685860717515827555019596020500452215857702743442870063310254,AVAILABLE,254.41666666666666666666666666666666666666666666666666666666666666666666666666694,-221.13333333333333333333333333333333333333333333333333333333333333333333333333291,29.833333333333333333333333333333333333333333333333333333333333333333333333333325,13,1,0,0,0,2026-06,0.096194605009633911368015414258188824662813102119460500963391136801541425818882714,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-07,False,679,679,0,0,0,0,0,8,22,22,22,0,200,479,0,0.29455081001472754050073637702503681885125184094256259204712812960235640648011782,1.8645833333333333333333333333333333333333333333333333333333333333333333333333358,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333306,-0.17974963181148748159057437407952871870397643593519882179675994108983799705449121,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.75341773856825375446157990437066469122499831638494174691898444339686174153141922,AVAILABLE,372.91666666666666666666666666666666666666666666666666666666666666666666666666715,-494.96666666666666666666666666666666666666666666666666666666666666666666666666536,127.91666666666666666666666666666666666666666666666666666666666666666666666666635,37,0,1,0,0,2026-07,-0.17974963181148748159057437407952871870397643593519882179675994108983799705449121,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-08,False,220,220,0,0,0,0,0,0,20,20,21,1,63,157,0,0.28636363636363636363636363636363636363636363636363636363636363636363636363636364,1.9608465608465608465608465608465608465608465608465608465608465608465608465608473,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333318,-0.17590909090909090909090909090909090909090909090909090909090909090909090909090889,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.76145469488391206081775220875282514896239983562769673310047257037189233614136156,AVAILABLE,123.53333333333333333333333333333333333333333333333333333333333333333333333333338,-162.23333333333333333333333333333333333333333333333333333333333333333333333333310,52.799999999999999999999999999999999999999999999999999999999999999999999999999963,10,0,1,0,0,2026-08,-0.17590909090909090909090909090909090909090909090909090909090909090909090909090889,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.01,target_first,2026-09,True,59,59,0,0,0,0,0,0,4,4,4,0,24,35,0,0.40677966101694915254237288135593220338983050847457627118644067796610169491525424,1.9666666666666666666666666666666666666666666666666666666666666666666666666666669,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333331,0.18700564971751412429378531073446327683615819209039548022598870056497175141242946,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,1.3050691244239631336405529953917050691244239631336405529953917050691244239631341,AVAILABLE,47.200000000000000000000000000000000000000000000000000000000000000000000000000006,-36.166666666666666666666666666666666666666666666666666666666666666666666666666658,14.033333333333333333333333333333333333333333333333333333333333333333333333333331,9,1,0,0,0,2026-09,0.18700564971751412429378531073446327683615819209039548022598870056497175141242946,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-01,False,413,413,0,0,0,0,0,2,20,20,20,0,139,274,0,0.33656174334140435835351089588377723970944309927360774818401937046004842615012107,1.9333333333333333333333333333333333333333333333333333333333333333333333333333312,-1.0534671532846715328467153284671532846715328467153284671532846715328467153284694,-0.048224374495560936238902340597255851493139628732849071832122679580306698950767039,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.93100063514059703216121023153761764536058663895144061435417749292684335123274714,AVAILABLE,268.73333333333333333333333333333333333333333333333333333333333333333333333333303,-288.65000000000000000000000000000000000000000000000000000000000000000000000000061,48.383333333333333333333333333333333333333333333333333333333333333333333333333442,21,0,1,0,0,2026-01,-0.048224374495560936238902340597255851493139628732849071832122679580306698950767039,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-02,False,697,697,0,0,0,0,0,11,19,19,19,0,228,469,0,0.32711621233859397417503586800573888091822094691535150645624103299856527977044476,1.9333333333333333333333333333333333333333333333333333333333333333333333333333307,-1.0652452025586353944562899786780383795309168443496801705756929637526652452025613,-0.084361549497847919655667144906743185078909612625538020086083213773314203730272888,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.88230584467574059247397918334667734187349879903923138510808646917534027221777078,AVAILABLE,440.79999999999999999999999999999999999999999999999999999999999999999999999999940,-499.60000000000000000000000000000000000000000000000000000000000000000000000000127,86.733333333333333333333333333333333333333333333333333333333333333333333333333511,18,0,1,0,0,2026-02,-0.084361549497847919655667144906743185078909612625538020086083213773314203730272888,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-03,False,417,417,0,0,0,0,0,5,22,22,22,0,147,270,0,0.35251798561151079136690647482014388489208633093525179856115107913669064748201439,1.9156462585034013605442176870748299319727891156462585034013605442176870748299297,-1.0610493827160493827160493827160493827160493827160493827160493827160493827160516,-0.011710631494804156674660271782573940847322142286171063149480415667466027178257631,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.98295421490488102856477980103554598871371225783931584152655768223864099133166240,AVAILABLE,281.59999999999999999999999999999999999999999999999999999999999999999999999999967,-286.48333333333333333333333333333333333333333333333333333333333333333333333333393,48.133333333333333333333333333333333333333333333333333333333333333333333333333358,15,0,1,0,0,2026-03,-0.011710631494804156674660271782573940847322142286171063149480415667466027178257631,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-04,False,337,337,0,0,0,0,0,0,21,21,21,0,127,210,0,0.37685459940652818991097922848664688427299703264094955489614243323442136498516320,1.9223097112860892388451443569553805774278215223097112860892388451443569553805754,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666686,0.059742828882294757665677546983184965380811078140454995054401582591493570722057160,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0898809523809523809523809523809523809523809523809523809523809523809523809523778,AVAILABLE,244.13333333333333333333333333333333333333333333333333333333333333333333333333307,-224.00000000000000000000000000000000000000000000000000000000000000000000000000041,35.600000000000000000000000000000000000000000000000000000000000000000000000000020,13,1,0,0,0,2026-04,0.059742828882294757665677546983184965380811078140454995054401582591493570722057160,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-05,False,143,143,0,0,0,0,0,1,18,18,20,2,51,92,0,0.35664335664335664335664335664335664335664335664335664335664335664335664335664336,1.9183006535947712418300653594771241830065359477124183006535947712418300653594768,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666670,-0.0020979020979020979020979020979020979020979020979020979020979020979020979020979441,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.99694293478260869565217391304347826086956521739130434782608695652173913043478218,AVAILABLE,97.833333333333333333333333333333333333333333333333333333333333333333333333333319,-98.133333333333333333333333333333333333333333333333333333333333333333333333333361,21.266666666666666666666666666666666666666666666666666666666666666666666666666668,16,0,1,0,0,2026-05,-0.0020979020979020979020979020979020979020979020979020979020979020979020979020979441,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,NATURAL,0.02,stop_first,2026-06,False,346,346,0,0,0,0,0,12,21,21,21,0,120,226,0,0.34682080924855491329479768786127167630057803468208092485549132947976878612716763,1.890138888888888888888888888888888888888888888888888888888888888888888888888887,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666687,-0.041184971098265895953757225433526011560693641618497109826589595375722543352601275,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.94088772123893805309734513274336283185840707964601769911504424778761061946902380,AVAILABLE,226.81666666666666666666666666666666666666666666666666666666666666666666666666644,-241.06666666666666666666666666666666666666666666666666666666666666666666666666713,36.800000000000000000000000000000000000000000000000000000000000000000000000000018,18,0,1,0,0,2026-06,-0.041184971098265895953757225433526011560693641618497109826589595375722543352601275,,AVAILABLE,AVAILABLE,AVAILABLE
