entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,55,164,164,170,6,608,1685,0,0.26515481901439162668992586131705189707806367204535542956825119930222416048844309,1.9448026315789473684210526315789473684210526315789473684210526315789473684210526,-0.73573293768545994065281899109792284866468842729970326409495548961424332344213650,-0.024976013955516790231138246838203227213257740950719581334496293065852594853903184,-1.04000000000,0.95380371215848867880391381855433932129288301296270902065805712626340031136314138,AVAILABLE,1182.4400000000,-1239.7100000000,96.7996000000,41,4,5,0,0,2026-08,-0.19569230769230769230769230769230769230769230769230769230769230769230769230769231,-0.037042757242757242757242757242757242757242757242757242757242757242757242757242757,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.083621160090858542240940764489453074165651212038756846924651294852532326948785595,0.036626650245181890751511004675561637586954042650245181890751511004675561637586954,0.2149,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,55,164,164,170,6,663,1630,0,0.28914086349760139555167902311382468382032272132577409507195813344962930658525949,1.9460633484162895927601809954751131221719457013574660633484162895927601809954751,-0.73650920245398773006134969325153374233128834355828220858895705521472392638036810,0.039132141299607501090274749236807675534234627126035761011774967291757522895769734,-0.24000000000,1.0747432341254966639178349201589324537071744508583851862958242746832596146637679,AVAILABLE,1290.2400000000,-1200.5100000000,57.4196000000,41,6,3,0,0,2026-08,-0.18030769230769230769230769230769230769230769230769230769230769230769230769230769,0.021898301698301698301698301698301698301698301698301698301698301698301698301698302,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.029117566466544880210137508751555243361629868070665942780915771988318672591843647,0.10866448049025836509953409572215163066497246929267259635747564591274883523930538,0.8653,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,55,164,164,170,6,608,1685,0,0.26515481901439162668992586131705189707806367204535542956825119930222416048844309,1.9048026315789473684210526315789473684210526315789473684210526315789473684210526,-0.77573293768545994065281899109792284866468842729970326409495548961424332344213650,-0.064976013955516790231138246838203227213257740950719581334496293065852594853903184,-1.08000000000,0.88601571405620031978945918859162580042995616283250835813359242909931069305567244,AVAILABLE,1158.1200000000,-1307.1100000000,174.5900000000,41,4,5,0,0,2026-08,-0.23569230769230769230769230769230769230769230769230769230769230769230769230769231,-0.077042757242757242757242757242757242757242757242757242757242757242757242757242757,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12362116009085854224094076448945307416565121203875684692465129485253232694878559,-0.0033733497548181092484889953244383624130459573497548181092484889953244383624130460,0.0195,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,55,164,164,170,6,663,1630,0,0.28914086349760139555167902311382468382032272132577409507195813344962930658525949,1.9060633484162895927601809954751131221719457013574660633484162895927601809954751,-0.77650920245398773006134969325153374233128834355828220858895705521472392638036810,-0.00086785870039249890972525076319232446576537287396423898822503270824247710423026603,-0.28000000000,0.99842775991340828467816482448586169027660364538480378601733414447227247947792148,AVAILABLE,1263.7200000000,-1265.7100000000,84.7396000000,41,5,4,0,0,2026-08,-0.22030769230769230769230769230769230769230769230769230769230769230769230769230769,-0.018101698301698301698301698301698301698301698301698301698301698301698301698301698,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.069117566466544880210137508751555243361629868070665942780915771988318672591843647,0.068664480490258365099534095722151630664972469292672596357475645912748835239305379,0.4946,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,604,1167,522,0.26341037941561273440907108591365023986044483209768861753161796772786742259049280,1.9773178807947019867549668874172185430463576158940397350993377483443708609271522,-0.97790631248214795772636389602970579834333047700656955155669808626106826620965441,0.023150167175461549643843581915976159325483355138828318069486844018025875854048551,-0.26666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0465146846202152673316489711273056533232076877017218465672600879178654360112744,AVAILABLE,1194.2999999999999999999999999999999999999999999999999999999999999999999999999999,-1141.2166666666666666666666666666666666666666666666666666666666666666666666666667,58.116333333333333333333333333333333333333333333333333333333333333333333333333335,19,7,2,0,0,2026-08,-0.079743589743589743589743589743589743589743589743589743589743589743589743589743592,0.013320013320013320013320013320013320013320013320013320013320013320013320013320011,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.040337107014342007133556089313966733680321508821405068534911522234684622167007914,0.090754844783327116437181131124345342847770135379940043489043535585940776026029571,0.7571,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,630,1149,514,0.27474923680767553423462712603576101177496729175752289576973397296118621892716965,1.9782539682539682539682539682539682539682539682539682539682539682539682539682538,-0.97756019727299100667246881346098056280823904844792573252103278212938787351319991,0.053677860154092164558802151475505160633813054222997528710568396569268789068178500,-0.050000000000000000000000000000000000000000000000000000000000000000000000000000000,1.1095811137655246093807962251272387339931446886175122045316279138782959654563529,AVAILABLE,1246.2999999999999999999999999999999999999999999999999999999999999999999999999999,-1123.2166666666666666666666666666666666666666666666666666666666666666666666666667,42.750000000000000000000000000000000000000000000000000000000000000000000000000000,19,7,2,0,0,2026-08,-0.064358974358974358974358974358974358974358974358974358974358974358974358974358977,0.042291042291042291042291042291042291042291042291042291042291042291042291042291039,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.011758516062907995024742788294434971314818275867957962877037975663958947152444585,0.12244830587707571066704193639178159301998311286236982831410075992119335772586547,0.9426,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,604,1689,0,0.26341037941561273440907108591365023986044483209768861753161796772786742259049280,1.9439845474613686534216335540838852097130242825607064017660044150110375275938263,-0.70900927570554568778369844089204657588316558121176238405368067890270376948884127,-0.010183166157871783689489751417357174007849978194505015263846489315307457479284570,-0.30000000000000000000000000000000000000000000000000000000000000000000000000000000,0.98050131522177840252745264505713212063854365283712126483973779070576609928882098,AVAILABLE,1174.1666666666666666666666666666666666666666666666666666666666666666666666666711,-1197.5166666666666666666666666666666666666666666666666666666666666666666666666529,81.033333333333333333333333333333333333333333333333333333333333333333333333333116,29,5,4,0,0,2026-08,-0.11307692307692307692307692307692307692307692307692307692307692307692307692307678,-0.020013320013320013320013320013320013320013320013320013320013320013320013320013108,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.073670440347675340466889422647300067013654842154738401868244855568017955500341240,0.057421511449993783103847797791012009514436802046606710155710202252607442692696243,0.3769,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,630,1663,0,0.27474923680767553423462712603576101177496729175752289576973397296118621892716965,1.9449206349206349206349206349206349206349206349206349206349206349206349206349290,-0.70874924834636199639206253758268190018039687312086590499098015634395670475044317,0.020344526820758831225468818142171827300479720889664195377235063235935455734845450,-0.083333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0395791795698468586942688669240232469350528146608407924320196835362490985449615,AVAILABLE,1225.3000000000000000000000000000000000000000000000000000000000000000000000000053,-1178.6499999999999999999999999999999999999999999999999999999999999999999999999870,59.082999999999999999999999999999999999999999999999999999999999999999999999999775,29,6,3,0,0,2026-08,-0.097692307692307692307692307692307692307692307692307692307692307692307692307692215,0.0089577089577089577089577089577089577089577089577089577089577089577089577089579690,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.045091849396241328358076121627768304648151609201291296210371308997292280485777914,0.089114972543742377333708603058448259686649779529036494980767426587860024392532137,0.7206,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,604,1689,0,0.26341037941561273440907108591365023986044483209768861753161796772786742259049280,1.9106512141280353200883002207505518763796909492273730684326710816777041942604788,-0.74234260903887902111703177422537990921649891454509571738701401223603710282219207,-0.043516499491205117022823084750690507341183311527838348597179822648640790812618589,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333334,0.92041632880936872748541121110210158316606627763229605604221776176740352789481295,AVAILABLE,1154.0333333333333333333333333333333333333333333333333333333333333333333333333292,-1253.8166666666666666666666666666666666666666666666666666666666666666666666666824,134.06666666666666666666666666666666666666666666666666666666666666666666666666763,29,4,5,0,0,2026-08,-0.14641025641025641025641025641025641025641025641025641025641025641025641025641043,-0.053346653346653346653346653346653346653346653346653346653346653346653346653347258,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10700377368100867380022275598063340034698817548807173520157818890135128883367457,0.024088178116660449770514464457678676181103468713273376822376868919274109359362912,0.1017,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,26,164,164,170,6,630,1663,0,0.27474923680767553423462712603576101177496729175752289576973397296118621892716965,1.9115873015873015873015873015873015873015873015873015873015873015873015873015794,-0.74208258167969532972539587091601523351373020645419923832431348967729003808379333,-0.012988806512574502107864515191161506032853612443669137956098270097397877598488348,-0.11666666666666666666666666666666666666666666666666666666666666666666666666666667,0.97586602741576068606928219326085488554257546086839084340603686947126747248293367,AVAILABLE,1204.2999999999999999999999999999999999999999999999999999999999999999999999999950,-1234.0833333333333333333333333333333333333333333333333333333333333333333333333483,81.849666666666666666666666666666666666666666666666666666666666666666666666666818,29,5,4,0,0,2026-08,-0.1310256410256410256410256410256410256410256410256410256410256410256410256410258,-0.024375624375624375624375624375624375624375624375624375624375624375624375624375862,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.078425182729574661691409454961101637981484942534624629543704642330625613819111242,0.055781639210409044000375269725114926353316446195703161647434093254526691059198807,0.3554,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,9,164,164,170,6,613,1138,542,0.26733536851286524204099433057130396860008722197993894461404273877017008286088094,1.9392332789559543230016313213703099510603588907014681892332789559543230016313214,-0.97648286467486818980667838312829525483304042179261862917398945518453427065026362,0.033803968600087221979938944614042738770170082860880941997383340601831661578717837,0E-11,1.0697533155603550096176559916309519792123645935274862484392400364458542840751864,AVAILABLE,1188.7500000000,-1111.2375000000,74.2375000000,19,8,1,0,0,2026-07,-0.13147089397089397089397089397089397089397089397089397089397089397089397089397089,0.018533534909290819131390874106652006597031335898845519516217702034084661902144035,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.029160511628018182848121426937187661617755570318023281049184766016112669507828645,0.10127502165168404118196237800958155792384502815349875465590706599516076406948083,0.8503,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,9,164,164,170,6,622,1135,536,0.27126035761011774967291757522895769733972961186218927169646750981247274313126908,1.9401125401929260450160771704180064308681672025723472668810289389067524115755627,-0.97642070484581497797356828193832599118942731277533039647577092511013215859030837,0.042962276493676406454426515481901439162668992586131705189707806367204535542956825,0E-11,1.0888911447230399621019862619700199641322369979359117517680100159036307650661523,AVAILABLE,1206.7500000000,-1108.2375000000,74.2375000000,19,8,1,0,0,2026-07,-0.13147089397089397089397089397089397089397089397089397089397089397089397089397089,0.024580813633864760857614073666849917537108301264431006047278724573941726223199560,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.021318963622983267653526238921650218180031651364537072740076195523847948393090296,0.11159523435656212109671079166515781731726169441492649510321153901384936397317287,0.9021,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,2293,2293,0,0,0,0,0,9,164,164,170,6,612,1680,1,0.26689925861317051897078063672045355429568251199302224160488443087658089838639337,1.9173611111111111111111111111111111111111111111111111111111111111111111111111111,-0.68645089285714285714285714285714285714285714285714285714285714285714285714285714,0.0088039686000872219799389446140427387701700828608809419973833406018316615787178369,-0.02500000000,1.0175050672563110374055647687488483508384005896443707388981020821816841717339230,AVAILABLE,1173.4250000000,-1153.2375000000,86.5375000000,26,6,3,0,0,2026-07,-0.15647089397089397089397089397089397089397089397089397089397089397089397089397089,-0.0064664650907091808686091258933479934029686641011544804837822979659153380978559648,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.054160511628018182848121426937187661617755570318023281049184766016112669507828645,0.076275021651684041181962378009581557923845028153498754655907065995160764069480832,0.6072,AVAILABLE,WHOLE_SESSION
